method,contrast_id,effect_type,program,k,estimate,se_hksj,ci_low,ci_high,p,tau2,i2,q,q_p,prediction_low,prediction_high,max_weight_fraction,direction_concordance,n_study_fdr_le_005,all_study_effects_same_sign,datasets,study_effects,study_fdr,meta_fdr
centered_rank_mean,injury_d1_vs_uninjured,endpoint,HALLMARK_OXIDATIVE_PHOSPHORYLATION,3,1.1105289957636379,0.55694103715647036,-1.2857948780671455,3.5068528695944217,0.18432518108685444,0.49568927040771238,55.09789725164638,4.4541343892259739,0.10784425299206624,-10.295882653410334,12.516940644937609,0.42803023919995947,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:1.14935852463;GSE234774:1.82428462756;GSE304399:-0.153271745041,GSE162610:0.149648026748;GSE234774:0.00325337497855;GSE304399:0.894103557961,0.21433160591494702
centered_rank_mean,injury_d1_vs_uninjured,endpoint,HALLMARK_PANCREAS_BETA_CELLS,3,0.56729677000392731,0.41607305622615148,-1.2229211011427248,2.3575146411505794,0.30593069899367736,0,0,1.2900220080029792,0.52465676875096323,-4.7194126676114783,5.8540062076193324,0.44445132212768373,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.0232260311822;GSE234774:1.06919506514;GSE304399:0.373370889997,GSE162610:0.978242345891;GSE234774:0.121172867152;GSE304399:0.729146305979,0.34764852158372428
centered_rank_mean,injury_d1_vs_uninjured,endpoint,HALLMARK_FATTY_ACID_METABOLISM,3,0.60236041354742276,0.50910362754640348,-1.5881356992404634,2.7928565263353091,0.35832303466211379,0.33845603987438017,42.066471254892832,3.4522323140361304,0.1779742936140235,-9.2204689897274363,10.425189816822282,0.38989475444273763,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.0174214125208;GSE234774:1.45692108575;GSE304399:0.111146019939,GSE162610:0.978242345891;GSE234774:0.0326411602864;GSE304399:0.914854075387,0.39813670518012645
centered_rank_mean,injury_d1_vs_uninjured,endpoint,HALLMARK_HEDGEHOG_SIGNALING,3,0.77366764206127281,0.71749268661423693,-2.3134542245747491,3.8607895086972945,0.39367313833388595,1.1692053209199484,79.845880736646265,9.9235296460540603,0.0070005621708713545,-15.715055701350114,17.26239098547266,0.38938367681944502,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:0.221677535821;GSE234774:1.97763286404;GSE304399:-0.190474949188,GSE162610:0.830872819897;GSE234774:0.000993558851014;GSE304399:0.831258267006,0.42790558514552818
centered_rank_mean,injury_d1_vs_uninjured,endpoint,HALLMARK_INTERFERON_ALPHA_RESPONSE,3,0.89054269059272317,0.90831948108170524,-3.0176406041680908,4.7987259853535367,0.43025667335783918,2.1402161211140367,86.94133184472193,15.315497539399804,0.00047236962751823246,-20.989454798745353,22.770540179930801,0.35549897933262581,0.66666666666666663,2,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.04062752864;GSE234774:1.91059335643;GSE304399:1.56539759651,GSE162610:0.18101047026;GSE234774:0.00128436959092;GSE304399:0.00101684094479,0.45771986527429698
centered_rank_mean,injury_d1_vs_uninjured,endpoint,HALLMARK_SPERMATOGENESIS,3,0.44413318556557591,0.67756764848173034,-2.4712051067642653,3.3594714778954167,0.57947855609833065,0.97623624503640027,72.447827838384654,7.2589558030793864,0.026530032082557269,-14.778590340504874,15.666856711636026,0.36015198798615278,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:0.788160369911;GSE234774:-0.759839675056;GSE304399:1.44536112648,GSE162610:0.323002970887;GSE234774:0.1973225765;GSE304399:0.0926785391892,0.60362349593576103
centered_rank_mean,injury_d1_vs_uninjured,endpoint,HALLMARK_BILE_ACID_METABOLISM,3,-0.24648332591091707,0.55822116872575889,-2.6483151613327385,2.1553485095109046,0.70196505755748673,0.57644504224735937,62.445333759804569,5.3255698964496823,0.069753690574026889,-12.220393742787888,11.727427090966053,0.36491054670085638,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:0.658658495992;GSE234774:-0.315058146771;GSE304399:-1.29831543549,GSE162610:0.267828406824;GSE234774:0.587723060331;GSE304399:0.136535475853,0.71629087505865996
centered_rank_mean,injury_d1_vs_uninjured,endpoint,HALLMARK_WNT_BETA_CATENIN_SIGNALING,3,0.27708917447670711,0.9558024456337938,-3.8353968273307473,4.3895751762841613,0.79918411780311338,2.355492635175815,89.781105811479748,19.571589284550647,5.6244930674939586e-05,-22.696385900655901,23.250564249609315,0.36446355858036095,0.33333333333333331,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-1.20233677635;GSE234774:1.90920816071;GSE304399:-0.0597979876042,GSE162610:0.119733917716;GSE234774:0.00107306227579;GSE304399:0.9433621457,0.79918411780311349
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_ALLOGRAFT_REJECTION,3,1.8062773295968486,0.24086393731132402,0.76992345222607694,2.8426312069676203,0.017321104048222354,0,0,0.54797863069993025,0.76034019918641715,-1.2541891714419813,4.8667438306356789,0.62021684396426657,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:1.80301284488;GSE234774:1.42552593087;GSE304399:1.91240760069,GSE162610:0.0201270476159;GSE234774:0.0599049679766;GSE304399:0.000834670019539,0.089378233688426637
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_APOPTOSIS,3,1.7078221599682595,0.21299602862709421,0.79137421597009805,2.6242701039664209,0.015200802453769733,0,0,1.3362416257958678,0.51267107802170608,-0.99854898775972578,4.4141933076962445,0.49922555120246942,1,3,True,GSE162610;GSE234774;GSE304399,GSE162610:2.04450957699;GSE234774:1.37752620633;GSE304399:1.81046711549,GSE162610:0.0185358160595;GSE234774:0.0248022373652;GSE304399:0.00101969577422,0.089378233688426637
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_COAGULATION,3,1.8176046903702849,0.20622927632129878,0.93027173165219268,2.704937649088377,0.012630272113355941,0,0,0.42904546677476962,0.80692646735141316,-0.80278671716128147,4.4379960979018511,0.51503653873883604,1,3,True,GSE162610;GSE234774;GSE304399,GSE162610:1.86881501242;GSE234774:1.60716618343;GSE304399:1.91581242326,GSE162610:0.0185358160595;GSE234774:0.0248022373652;GSE304399:0.000641265331658,0.089378233688426637
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_COMPLEMENT,3,1.9499977349745934,0.2129653380322343,1.0336818419481837,2.8663136280010031,0.011718263138665051,0,0,0.74232699793481816,0.68993112930947187,-0.75598345177162685,4.6559789217208136,0.5425675489814602,1,3,True,GSE162610;GSE234774;GSE304399,GSE162610:1.78490161012;GSE234774:1.72356585659;GSE304399:2.11740482728,GSE162610:0.0185358160595;GSE234774:0.0248022373652;GSE304399:0.000625536873229,0.089378233688426637
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_IL2_STAT5_SIGNALING,3,1.7431410921526749,0.20465550909652455,0.86257950728024768,2.623702677025102,0.013505594333862296,0,0,1.2107632233008576,0.54586607803315879,-0.8572537068138284,4.3435358911191777,0.53788428175132097,1,3,True,GSE162610;GSE234774;GSE304399,GSE162610:1.55031938729;GSE234774:1.4571942482;GSE304399:1.94979974858,GSE162610:0.0185358160595;GSE234774:0.0248022373652;GSE304399:0.000625536873229,0.089378233688426637
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_IL6_JAK_STAT3_SIGNALING,3,1.7972483404510944,0.20250264465011755,0.92594978366578085,2.6685468972364079,0.012458611498270182,0,0,1.1119602665267074,0.57350986953207983,-0.77579172209013048,4.370288402992319,0.55119448641215874,1,3,True,GSE162610;GSE234774;GSE304399,GSE162610:1.97178421242;GSE234774:1.40943709231;GSE304399:1.88805624412,GSE162610:0.0175191886906;GSE234774:0.0290023490072;GSE304399:0.000625536873229,0.089378233688426637
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_INFLAMMATORY_RESPONSE,3,1.7045761809426516,0.21598815236464064,0.77525416757738785,2.6338981943079154,0.015679008324514094,0,0,0.75965241334374722,0.68398027009095463,-1.0398135035905669,4.4489658654758699,0.52666377757093308,1,3,True,GSE162610;GSE234774;GSE304399,GSE162610:1.55865871397;GSE234774:1.45610310041;GSE304399:1.8798858608,GSE162610:0.0185358160595;GSE234774:0.0304199893312;GSE304399:0.000834670019539,0.089378233688426637
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_INTERFERON_GAMMA_RESPONSE,3,1.8756279134256044,0.26696427059141814,0.72697336581986516,3.0242824610313437,0.01966321141145386,0.053458673046375631,6.5530650637268124,2.1402521135272274,0.34296528160024992,-2.6118142448683281,6.3630700717195365,0.56386646888817271,1,3,True,GSE162610;GSE234774;GSE304399,GSE162610:1.78931214543;GSE234774:1.37911060231;GSE304399:2.14217298553,GSE162610:0.0369765027269;GSE234774:0.0331607729339;GSE304399:0.000625536873229,0.089378233688426637
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_UP,3,1.8020212326842842,0.22013135531526967,0.85487245583359039,2.749170009534978,0.014596654168406839,0,0,1.1506990547119909,0.56250822243060172,-0.99501283680314989,4.5990553021717187,0.55291730117761817,1,3,True,GSE162610;GSE234774;GSE304399,GSE162610:1.65386126574;GSE234774:1.47599603612;GSE304399:2.00778125226,GSE162610:0.0252077093171;GSE234774:0.0248022373652;GSE304399:0.000636261069647,0.089378233688426637
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_PI3K_AKT_MTOR_SIGNALING,3,1.6555261349962758,0.23081881608673727,0.6623929258831367,2.6486593441094151,0.018889796597928887,0,0,1.3467952806001027,0.50997292633013103,-1.2773049991632608,4.5883572691558125,0.49876383103883348,1,3,True,GSE162610;GSE234774;GSE304399,GSE162610:1.98194662627;GSE234774:1.29128019104;GSE304399:1.79388376599,GSE162610:0.0200739138271;GSE234774:0.0304199893312;GSE304399:0.00176153033242,0.089378233688426637
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_TNFA_SIGNALING_VIA_NFKB,3,1.4730061053307961,0.20362621566418096,0.59687321265475524,2.3491389980068371,0.018578994963942431,0.016646627228698592,0,1.8072967643644506,0.40508904081236463,-1.5899605514691386,4.5359727621307311,0.5449725476143823,1,3,True,GSE162610;GSE234774;GSE304399,GSE162610:1.36887951973;GSE234774:1.12034362803;GSE304399:1.69056879916,GSE162610:0.0369765027269;GSE234774:0.0327311721901;GSE304399:0.000625536873229,0.089378233688426637
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_ADIPOGENESIS,3,1.5467930258628206,0.33885834758451439,0.088803231629917878,3.0047828200957234,0.044792428073162013,0,0,1.1872874065935579,0.55231115589787638,-2.758810515107867,5.8523965668335078,0.4257094262420662,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:2.02771851868;GSE234774:1.34370651873;GSE304399:1.13994471413,GSE162610:0.0185358160595;GSE234774:0.0506335565677;GSE304399:0.245979774815,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_ANGIOGENESIS,3,1.4251730968656615,0.24076093498523896,0.3892624027343905,2.4610837909969323,0.027372521076610135,0,0,0.25855124398344798,0.8787317343741784,-1.6339846355296295,4.4843308292609523,0.45674939688078636,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:1.59147228456;GSE234774:1.31975449372;GSE304399:1.38004734713,GSE162610:0.0185358160595;GSE234774:0.0248022373652;GSE304399:0.0684231900195,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_APICAL_JUNCTION,3,1.3227092813148171,0.26240427373061725,0.19367481664985187,2.4517437459797824,0.037175417400811303,0,0,0.18925649035558639,0.90971106108801092,-2.0114531443536325,4.6568717069832672,0.56914141799640494,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.06757706316;GSE234774:1.39980149411;GSE304399:1.29931234054,GSE162610:0.207457829671;GSE234774:0.0248022373652;GSE304399:0.0626582558364,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_E2F_TARGETS,3,1.5520712723683834,0.32329211996262641,0.16105754990469845,2.9430849948320681,0.040753796889821531,0,0,1.1011072156206776,0.57663049485522633,-2.5557445934686971,5.6598871382054643,0.36623676152772872,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:1.86017390825;GSE234774:1.04263419401;GSE304399:1.68109512926,GSE162610:0.0218140733934;GSE234774:0.127880723846;GSE304399:0.0365835622627,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,3,1.3292627417110712,0.27184176877611543,0.15962201322659597,2.4989034701955464,0.03936931181415191,0.029425175699510048,14.541232830582834,2.3403099134757155,0.31031885154273708,-2.7550088253624923,5.4135343087846346,0.43730335321955377,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:1.87650078415;GSE234774:1.13015009281;GSE304399:0.954316920752,GSE162610:0.0185358160595;GSE234774:0.0331607729339;GSE304399:0.173967094048,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_ESTROGEN_RESPONSE_LATE,3,1.1699249577893747,0.26629650571046426,0.024143570571502515,2.3157063450072468,0.048102565434807308,0,0,1.4410202773522571,0.48650400813430594,-2.2136929642956975,4.5535428798744473,0.58145199788149293,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:1.67964059808;GSE234774:1.0544638363;GSE304399:0.758059346947,GSE162610:0.0252077093171;GSE234774:0.0331607729339;GSE304399:0.412546255521,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_G2M_CHECKPOINT,3,1.5592329710834552,0.32968165387307374,0.14072730309815706,2.977738639068753,0.041915417101643579,0,0,0.78548460522500929,0.67520272314643126,-2.6297696207885011,5.7482355629554114,0.36684632383044447,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:1.83580885613;GSE234774:1.13974181453;GSE304399:1.6816464874,GSE162610:0.0264796465483;GSE234774:0.106048598255;GSE304399:0.0370056998121,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_GLYCOLYSIS,3,1.2395708631369777,0.27938743944674499,0.037463734143727834,2.4416779921302276,0.047230823493921104,0,6.774296136275014,2.1453310804963728,0.34209543188380864,-2.3103831431889743,4.7895248694629293,0.40522695849615464,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:1.65609830667;GSE234774:1.20317341468;GSE304399:0.59819420581,GSE162610:0.0185358160595;GSE234774:0.0373279688251;GSE304399:0.442717241003,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_P53_PATHWAY,3,1.3791294063199293,0.23564774053122134,0.36521901226397691,2.3930398003758819,0.02797616539210836,0,0,1.069382112792546,0.5858502568787014,-1.6150590304867405,4.3733178431265989,0.43274687205127377,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:1.15419641603;GSE234774:1.17456508001;GSE304399:1.65799461348,GSE162610:0.0806650997971;GSE234774:0.0371890699144;GSE304399:0.00470266996198,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_PROTEIN_SECRETION,3,1.4039413044353442,0.27682790420372305,0.21284696674237269,2.5950356421283156,0.036749752638294962,0,0,1.5143400861813863,0.46899177730386477,-2.1134907230633164,4.9213733319340047,0.61767192003291316,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:0.893970706029;GSE234774:1.03463725159;GSE304399:1.66980989551,GSE162610:0.278368720808;GSE234774:0.127880723846;GSE304399:0.00432487223375,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,3,1.3799347507457111,0.29609564805449734,0.10593800237709217,2.6539314991143304,0.043087378568942812,0,0,0.62781314992644377,0.73058728011466889,-2.382317174925058,5.1421866764164808,0.41302536203323287,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.65005884802;GSE234774:1.13104662966;GSE304399:1.29699919368,GSE162610:0.0185358160595;GSE234774:0.0643583986544;GSE304399:0.147696216608,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_XENOBIOTIC_METABOLISM,3,1.5619661943159584,0.28000742482316859,0.35719148355043484,2.7667409050814822,0.030665744721610527,0,0,1.8916330728519164,0.38836232941132842,-1.9958654731362659,5.1197978617681823,0.37095881618798182,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:1.96467794818;GSE234774:1.07411059371;GSE304399:1.73968980403,GSE162610:0.0185358160595;GSE234774:0.0643583986544;GSE304399:0.0219275558487,0.10457079442349414
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_HEME_METABOLISM,3,1.4903481261576796,0.35824025163523465,-0.051035270446796899,3.031731522762156,0.053209804132869243,0,0,0.24488183539360109,0.88475817695016179,-3.0615258558583527,6.0422221081737124,0.41016545009115346,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.49090457569;GSE234774:1.24887638299;GSE304399:1.67144900611,GSE162610:0.0900127404181;GSE234774:0.106048598255;GSE304399:0.040051610946,0.10641960826573849
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_HYPOXIA,3,1.0440873789477096,0.24588738839397864,-0.013880663936608695,2.102055421832028,0.051237171557009291,0,0,0.21023328889924303,0.90021951085248486,-2.0802081200294884,4.1683828779249072,0.4927807358990397,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.24741471098;GSE234774:0.950488494066;GSE304399:1.06135714281,GSE162610:0.0842992974098;GSE234774:0.0427528435622;GSE304399:0.0860941658638,0.10641960826573849
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_MITOTIC_SPINDLE,3,1.4518820282550609,0.36424252492386688,-0.11532706589945141,3.0190911224095731,0.057558502474420986,0,0,0.85829603759350315,0.65106355240478564,-3.1762580670488054,6.0800221235589271,0.43203377930660269,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:0.763486170615;GSE234774:1.55913034465;GSE304399:1.67531489006,GSE162610:0.446429295675;GSE234774:0.0385740781159;GSE304399:0.0490685811521,0.11068942783542497
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_UV_RESPONSE_UP,3,1.1767177243797728,0.30639723094197857,-0.14160315772040755,2.4950386064799535,0.061600898186491046,0,0,1.0441819882905741,0.59327870777789193,-2.716428222566007,5.0698636713255523,0.48199984963538528,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:1.59789357833;GSE234774:1.04493765569;GSE304399:0.76996754545,GSE162610:0.0312571236104;GSE234774:0.0643583986544;GSE304399:0.42805284389,0.11407573738239082
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_MTORC1_SIGNALING,3,0.84542047533419762,0.25771623624572987,-0.26344299204924915,1.9542839427176444,0.081699770947044642,0,0,0.088040862544310677,0.95693440588603396,-2.4291747862404116,4.1200157369088064,0.38810508610185579,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:0.941332714964;GSE234774:0.790182823538;GSE304399:0.78086586759,GSE162610:0.0842992974098;GSE234774:0.177155716588;GSE304399:0.173967094048,0.13249098989051478
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_NOTCH_SIGNALING,3,1.1080584959893605,0.3302097550621565,-0.31271940801872833,2.5288363999974495,0.078494407464199945,0,0,0.018888329671013195,0.9906002912290065,-3.0876542577124981,5.303771249691219,0.58380963884587489,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:1.14633888635;GSE234774:1.12321712717;GSE304399:1.01669357257,GSE162610:0.189755087477;GSE234774:0.0502640583052;GSE304399:0.314903408451,0.13249098989051478
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_PEROXISOME,3,1.5575206713252818,0.47625706816360142,-0.49164810307131335,3.606689445721877,0.082144413732119156,0.38938377225936815,58.899915295088412,4.8661700197444944,0.087765656590112789,-8.416684680300774,11.531726022951338,0.40260422487695524,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:2.3309398586;GSE234774:0.985397501957;GSE304399:1.10478018985,GSE162610:0.0120356228468;GSE234774:0.111871216193;GSE304399:0.245979774815,0.13249098989051478
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_TGF_BETA_SIGNALING,3,1.3950118912990765,0.41178648730210182,-0.37676236236525407,3.1667861449634072,0.077181411220260843,0.2905191985362256,63.562116197742583,5.4887929574990704,0.064287087862616707,-7.2235732469632223,10.013597029561375,0.4269775408448816,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:0.4035769766;GSE234774:1.22074678706;GSE304399:1.98085952099,GSE162610:0.659064898738;GSE234774:0.0248022373652;GSE304399:0.000625536873229,0.13249098989051478
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_MYC_TARGETS_V1,3,0.76925195533876445,0.29362085946885946,-0.49409663716630692,2.0326005478438356,0.12002122093301708,0,0,0.63899383333546855,0.72651444245795593,-2.9615547998841416,4.5000587105616709,0.50258165451257397,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:0.829198059557;GSE234774:0.917229579938;GSE304399:0.21262082628,GSE162610:0.112603195252;GSE234774:0.116440088634;GSE304399:0.886119473624,0.18513984293551591
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,3,0.71194107310247823,0.27471168615334268,-0.47004791321927919,1.8939300594242356,0.1221922963374405,0,0,0.93567688745446809,0.62635470701582752,-2.7786018545816606,4.2024840007866171,0.48928567519610111,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:0.945094546519;GSE234774:0.647515444386;GSE304399:0.260267631126,GSE162610:0.0743044488435;GSE234774:0.238200722927;GSE304399:0.804276765718,0.18513984293551591
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_ESTROGEN_RESPONSE_EARLY,3,0.64397147652652265,0.27557020177469826,-0.54171140437699294,1.8296543574300381,0.14446632305817758,0,0,0.82859298955026262,0.66080499698865036,-2.8574799264117643,4.1454228794648094,0.50652314269031751,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:0.618818272213;GSE234774:0.868881031576;GSE304399:0.304743219871,GSE162610:0.446429295675;GSE234774:0.0710300750063;GSE304399:0.713534895842,0.19596605225345451
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_FATTY_ACID_METABOLISM,3,0.94254254445597041,0.40908681314937451,-0.81761594884569389,2.7027010377576346,0.14774085921162294,0,0,1.1660144444526621,0.55821715690549356,-4.2553982582892242,6.1404833472011653,0.41029703224911729,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:1.44695521245;GSE234774:0.909724158186;GSE304399:0.280892528758,GSE162610:0.106603474672;GSE234774:0.19963746183;GSE304399:0.864181937007,0.19596605225345451
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_INTERFERON_ALPHA_RESPONSE,3,1.3913314324598061,0.57751326370105383,-1.093507588070054,3.8761704529896663,0.13760479049209223,0.7214495919445435,76.191308784687365,8.4002937495098138,0.014993374510543337,-11.659438776812769,14.44210164173238,0.40485222427989448,1,2,True,GSE162610;GSE234774;GSE304399,GSE162610:0.145148433411;GSE234774:1.32942863889;GSE304399:2.21674630692,GSE162610:0.867218414367;GSE234774:0.0371890699144;GSE304399:0.000625536873229,0.19596605225345451
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_MYC_TARGETS_V2,3,0.6329437521816963,0.27611825943919671,-0.5550972305280335,1.8209847348914261,0.14893419971262542,0,1.5052784486152007,2.0305656673759902,0.36229994471052823,-2.8754713836489376,4.1413588880123307,0.40025013897691797,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:0.766524254704;GSE234774:0.928670527964;GSE304399:-0.0652039632502,GSE162610:0.158140520486;GSE234774:0.0903358413726;GSE304399:0.930053938321,0.19596605225345451
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_OXIDATIVE_PHOSPHORYLATION,3,0.92505994130756963,0.38890140282926022,-0.74824774117914206,2.5983676237942812,0.14044533523257816,0,8.3927990345550256,2.1832344825756844,0.33567318995650181,-4.0164009052265595,5.8665207878416989,0.54659610637538281,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:1.09938860003;GSE234774:1.24432582615;GSE304399:-0.168195139592,GSE162610:0.220563608939;GSE234774:0.0596396650262;GSE304399:0.898665947822,0.19596605225345451
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_ANDROGEN_RESPONSE,3,0.97034210539620724,0.46750736471213744,-1.041179733560448,2.9818639443528627,0.17359763293284872,0.34310927815650544,58.797976629944294,4.8541305412042819,0.088295576348809898,-8.5522985500632789,10.492982760855694,0.4208109812976798,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:-0.190358096603;GSE234774:1.00665738739;GSE304399:1.54692798354,GSE162610:0.833056153784;GSE234774:0.0680039086597;GSE304399:0.00481083825181,0.22256106786262655
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_CHOLESTEROL_HOMEOSTASIS,3,0.60734178431470975,0.30751410989788919,-0.71578464007391918,1.9304682087033387,0.18694778747395172,0,0,0.6490733588579376,0.72286219299113652,-3.2999954553103956,4.5146790239398147,0.45134947654004332,1,0,True,GSE162610;GSE234774;GSE304399,GSE162610:0.356293902573;GSE234774:0.422408900345;GSE304399:0.879194949179,GSE162610:0.585273265248;GSE234774:0.548601767208;GSE304399:0.160640159123,0.23368473434243967
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_DNA_REPAIR,3,0.745128580727069,0.38921127500178776,-0.92951237410864163,2.4197695355627795,0.19565911238493439,0,0,1.7382728964322198,0.41931349186095779,-4.2002695650732376,5.6905267265273762,0.49671200131861171,0.66666666666666663,0,False,GSE162610;GSE234774;GSE304399,GSE162610:0.6825841371;GSE234774:1.17718641633;GSE304399:-0.11315161437,GSE162610:0.446429295675;GSE234774:0.0850887986028;GSE304399:0.929616054278,0.23860867364016389
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_MYOGENESIS,3,1.1355591984672082,0.60439904698597469,-1.464960010904969,3.7360784078393854,0.20104135380444652,0.77743173951659883,73.026165517751579,7.4145928392798854,0.024543789760858407,-12.447189117299082,14.718307514233498,0.37809956041430925,1,1,True,GSE162610;GSE234774;GSE304399,GSE162610:2.22410248212;GSE234774:0.729117702403;GSE304399:0.190067539418,GSE162610:0.0175191886906;GSE234774:0.138672208533;GSE304399:0.889513341122,0.23933494500529348
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_APICAL_SURFACE,3,1.0887185026787414,0.61573848200081915,-1.5605903577138731,3.7380273630713559,0.2190650321150048,0.71145221210540455,63.937329994218992,5.5459010652272589,0.062477390941976983,-12.180514677426004,14.357951682783487,0.38002795844790033,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:1.22740521089;GSE234774:1.96361151435;GSE304399:-0.0472143545586,GSE162610:0.198449839266;GSE234774:0.0248022373652;GSE304399:0.945162821845,0.25472678152907535
centered_rank_mean,injury_d7_vs_uninjured,endpoint,HALLMARK_BILE_ACID_METABOLISM,3,1.0301004455428795,0.68417383261828235,-1.9136619629953247,3.9738628540810836,0.27111584100224084,0.98547860599021198,70.67094168921858,6.8191756407835156,0.033054822092017683,-14.289032628325961,16.349233519411719,0.35049093993695363,0.66666666666666663,1,False,GSE162610;GSE234774;GSE304399,GSE162610:1.99159356944;GSE234774:1.30916822655;GSE304399:-0.332584939709,GSE162610:0.0200739138271;GSE234774:0.0903358413726;GSE304399:0.783306484111,0.301561553204653
