dataset,contrast_id,effect_type,term,es,nes,nominal_p,fdr,fwer_p,tag_fraction,gene_fraction,leading_edge_genes,n_ranked_genes,n_exact_tied_genes_before_deterministic_break
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.3205941825437103,0.96808817736626507,0.50205761316872433,0.53948652559985044,1,14/42,16.84%,Myc;Ccnd2;Notch4;Rbpj;Notch1;Ppard;Jag1;Adam17;Trp53;Ncor2;Ncstn;Wnt5b;Fzd8;Skp2,22007,1553
GSE47681,injury_d1_vs_uninjured,endpoint,HALLMARK_ADIPOGENESIS,0.25288011191696796,0.95174410707634149,0.57821522309711282,0.56313536502084804,1,44/199,15.52%,Lpl;Mylk;Cd151;Plin2;Sorbs1;Riok3;Ak2;Hspb8;Angptl4;Pim3;Gadd45a;Itga7;Bcl6;Adipor2;Por;Abca1;Ppp1r15b;Nmt1;Cd36;Cavin1;Pfkfb3;Ifngr1;Stat5a;Col4a1;Grpel1;Dnajb9;Reep5;Rab34;Sult1a1;Chuk;Lpcat3;Gpx3;Cdkn2c;Cd302;Dbt;Esyt1;Taldo1;Tkt;Ubqln1;Lama4;Acadl;Slc66a3;Ucp2;Slc1a5,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.73400796937881729,2.6623937238609301,0,0,0,112/188,13.60%,Irf8;Socs3;Ptpn6;Lcp2;Ifi30;Casp8;B2m;Casp1;Cd86;Psmb8;Irf5;Ifnar2;Fcgr1;Gch1;Vamp8;Lgals3bp;Il10ra;Vcam1;Tnfaip3;Myd88;Tnfaip2;Sppl2a;Psmb9;Icam1;Hif1a;Il18bp;Casp3;Herc6;Stat3;Psme1;Casp4;Bst2;Cxcl10;Ripk1;C1s1;Trim25;Vamp5;Ptpn1;Parp14;H2-DMa;Casp7;Epsti1;Tapbp;Ccl5;Txnip;Nlrc5;Pnp;Trim14;Plscr1;H2-Aa;Cmklr1;Ifi35;Cd38;Btg1;Peli1;Nmi;Psme2;Ly6e;Irf9;Parp12;Irf1;Ifih1;Eif2ak2;Rnf213;Pim1;Cfh;Fgl2;Ifitm2;Mvp;Sri;Ifitm3;Trim21;Ifit2;Cd274;Irf2;Gbp3;Tap1;Helz2;Samhd1;Nfkbia;Dhx58;Ifi27;Il15;Samd9l;Trafd1;Rigi;Nampt;Xaf1;Fas;Mx2;Slamf7;Ptpn2;Ddx60;Cd74;Nup93;Stat1;Il4ra;Rtp4;Tor1b;Serping1;Usp18;Ogfr;Ifit3;Isg15;Nfkb1;St8sia4;Lap3;Ifi44;Zbp1;Ptgs2;Irf7;Sspn,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.80052746358703819,2.6387437233231141,0,0,0,50/85,10.86%,Tlr2;Socs3;Cd9;Osmr;A2m;Crlf2;Il10rb;Il2rg;Tnfrsf1b;Tnfrsf1a;Ifngr1;Pik3r5;Cd44;Cd14;Csf2ra;Hmox1;Cd36;Myd88;Il1r1;Ccr1;Tnfrsf12a;Il13ra1;Stat3;Pf4;Cxcl10;Ltbr;Csf3r;Ptpn1;Ebi3;Il6st;Csf1;Jun;Il17ra;Map3k8;Cd38;Pdgfc;Ifnar1;Irf9;Irf1;Pim1;Tgfb1;Stam2;Itga4;Ifngr2;Fas;Ptpn2;Stat1;Il4ra;Bak1;Il3ra,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_COAGULATION,0.74019335158797472,2.5800841114040227,0,0,0,60/134,10.60%,C1qa;Plek;Ctsb;Ctsl;Timp1;Apoc1;Pros1;Cd9;Ang;A2m;Lamp2;Dusp6;Plau;Ctsh;Apoc2l;Lgmn;Plat;Adam9;Ctso;Cpq;Lrp1;Pf4;Fyn;C1s1;S100a1;Sparc;Serpine1;C3;Gng12;F9;Capn2;Timp3;Klk8;Prss23;Olr1;Bmp1;F3;Anxa1;Clu;Furin;Mmp2;Cfh;Arf4;Sirt2;Mmp11;Mmp14;Pdgfb;Maff;Rac1;Vwf;Thbs1;Dct;Fbn1;Tfpi2;Sh2b2;Wdr1;Crip2;Fn1;Comp;Serping1,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.70459553031288924,2.5665624740893662,0,0,0,132/194,16.79%,Mylk;Timp1;Capg;Itgb5;Spp1;Pdlim4;Fgf2;Glipr1;Vcan;Ptx3;Vim;Sat1;Thbs2;Cd44;Lgals1;Tnc;Colgalt1;Ccn1;Tpm4;Dab2;Vcam1;Fuca1;Tnfaip3;Serpine2;Tagln;Tnfrsf12a;Efemp2;Itgb1;Lrp1;Emp3;Sdc1;Fbln5;Ecm1;Wipf1;Sparc;Gm21451;Serpine1;Pmepa1;Flna;Ppib;Plod2;Tgfbi;Jun;Col5a3;Matn2;Fbln2;Nid2;Timp3;Mcm7;Inhba;Tgm2;Calu;Bmp1;Slc6a8;Snai2;Eln;Wnt5a;Prrx1;Col16a1;Col3a1;Plod3;Mmp2;Tgfb1;Lox;Anpep;Igfbp4;Gadd45a;Mmp14;Bgn;Pvr;Igfbp2;Gpx7;Notch2;Postn;Sdc4;Col5a1;Adam12;Col6a2;Cald1;Col12a1;Il15;Plod1;Serpinh1;Thbs1;Col7a1;Fbn1;Col5a2;Fas;Lum;Tfpi2;Id2;Fn1;Loxl1;Comp;Crlf1;Fmod;Col6a3;Myl9;Fstl1;Lama2;Abi3bp;Cxcl12;Col4a1;Lamc1;Pcolce;Fstl3;Pmp22;Nnmt;Itgav;Dcn;Acta2;Plaur;Itgb3;Fbln1;Foxc2;Gpc1;Col4a2;Fap;Pdgfrb;Fzd8;Col1a2;Mmp3;Lama1;Gas1;Tnfrsf11b;Mfap5;Areg;Lrrc15;Col8a2;Ccn2;Col1a1;Mgp,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.70474967516066234,2.5619675194710108,0,0,0,107/196,14.08%,Bcl2a1d;Plek;Abca1;Tlr2;Socs3;Ptx3;Cebpd;Marcks;Gpr183;Plau;Fosl2;Mcl1;Sat1;Tnfaip8;Cd44;Tnc;Egr2;Atf3;Cebpb;Ccn1;B4galt1;Ninj1;Gch1;Dram1;Tnfaip3;Tgif1;Tnfaip2;Icam1;Rel;Birc3;Nfe2l2;Cxcl10;Cflar;Smad3;Ccnd1;Serpine1;Pmepa1;Litaf;Bcl3;Il6st;Csf1;Jun;Klf6;Ccl5;Junb;Zfp36;Map3k8;Inhba;Olr1;Fos;Btg1;Ier2;Hbegf;Ccrl2;Serpinb8;F3;Irf1;Ifih1;Il7r;Clcf1;Gfpt2;Tnip2;Ptger4;Ifit2;Gadd45a;Bhlhe40;Rela;Ier5;Ifngr2;Tap1;Sdc4;Maff;Nfkbia;Per1;Myc;Rigi;Nampt;Id2;Nfkbie;Sgk1;Sqstm1;Dusp5;Pdlim5;Trip10;Il1a;Ehd1;Btg3;Tiparp;Relb;Stat5a;Egr1;Ier3;Ccnl1;Bcl6;Map2k3;Nfkb1;Fosl1;Kynu;Cd80;Spsb1;Plaur;Trib1;Ptgs2;Lif;Klf2;Btg2;Klf10,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.75464512650062299,2.5262275429831438,0,0,0,63/94,12.90%,Ifi30;Casp8;B2m;Casp1;Psmb8;Lgals3bp;Lpar6;Psmb9;Herc6;Psme1;Tent5a;Bst2;Cxcl10;C1s1;Trim25;Parp14;Trim12c;Epsti1;Elf1;Csf1;Txnip;Parp9;Procr;Trim14;Plscr1;Ifi35;Nmi;Psme2;Ccrl2;Ly6e;Irf9;Parp12;Irf1;Ifih1;Eif2ak2;Tmem140;Uba7;Ifitm2;Ifitm3;Trim21;Ifit2;Irf2;Gbp3;Tap1;Helz2;Oas1a;Dhx58;Ifi27;Il15;Samd9l;Trafd1;Mx2;Ddx60;Cd74;Il4ra;Rtp4;Usp18;Ogfr;Ifit3;Isg15;Ifitm1;Lap3;Ifi44,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_ALLOGRAFT_REJECTION,0.68567205858521929,2.4961813995175102,0,0,0,74/191,12.69%,Gcnt1;Fcgr2b;Fyb1;Itgb2;Ly86;Irf8;Tlr2;Stab1;Lyn;Ptpn6;Lcp2;Timp1;Gpr65;Ptprc;Capg;Ctss;Tlr1;B2m;Igsf6;Il2rg;Cd86;Ifngr1;Ifnar2;Cd28;Srgn;Ccr1;Ncf4;Fgr;Hcls1;Icam1;Hif1a;Was;Pf4;Ccr5;Spi1;Itgal;Ccr2;H2-DMb2;Tpd52;H2-DMa;Flna;Bcl3;Tapbp;Csf1;Ccl5;H2-Aa;Il16;Inhba;Cfp;Abi1;Ccl11;Tgfb1;Tlr3;Ifngr2;Tap1;Tgfb2;Bcl10;Il15;Ikbkb;Fas;Brca1;Galnt1;Cd74;Stat1;Il4ra;H2-Ob;Ccnd2;C2;Tlr6;Nlrp3;Ets1;H2-Oa;St8sia4;Cd80,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_INFLAMMATORY_RESPONSE,0.68298435492010179,2.4932263729253017,0,0,0,90/195,14.14%,C3ar1;Cd48;Abca1;Adgre1;Tlr2;Stab1;Msr1;Lyn;Lcp2;Timp1;Osmr;Tlr1;Clec5a;Gpr183;Tnfrsf1b;Sema4d;P2rx4;Pik3r5;Rgs1;Cybb;Axl;Cd14;Gch1;Il10ra;Il1r1;Slc7a2;Icam1;Hif1a;Bst2;Emp3;Cxcl10;Pdpn;Csf3r;Serpine1;Ebi3;Tapbp;Gnai3;P2rx7;Csf1;Klf6;Ccl5;Cmklr1;Inhba;Olr1;Nmi;Met;Hbegf;Ifnar1;Ccrl2;Ly6e;F3;Abi1;Irf1;Eif2ak2;Il7r;Slc31a2;Irak2;Tlr3;Sri;Ptger4;Rela;Mmp14;Pvr;Ahr;Slc31a1;Ifngr2;Nfkbia;Gna15;Il15;Calcrl;Rgs16;Sgms2;Myc;Nampt;Il1a;Il4ra;Rtp4;Osm;Nfkb1;Nlrp3;Ifitm1;Ptgir;Slc11a2;Plaur;Itgb3;Irf7;Selenos;Lif;Btg2;Ptger2,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_COMPLEMENT,0.68566653098063823,2.4897949158858381,0,0,0,88/184,14.49%,C1qa;C1qc;Plek;Ctsb;Ctsd;Fcer1g;Itgam;Ctsc;Ctsl;Lyn;Lcp2;Timp1;Apoc1;Timp2;Ang;Ctss;Gngt2;Lgals3;Casp1;Pik3cg;Lamp2;Dusp6;Lipa;Ctsh;Pik3r5;Prcp;Sh2b3;Cebpb;Lgmn;Plat;Tnfaip3;Cd36;Msrb1;Adam9;Mmp12;Prkcd;Ctso;Psmb9;Was;Casp3;Cpq;Casp4;Lrp1;Fyn;Gnai2;C1s1;Serpine1;C3;Casp7;Gnai3;Ccl5;Plscr1;Pfn1;Olr1;F3;Irf1;Clu;Pim1;Cfh;F7;Mmp14;Irf2;Pdgfb;Maff;Atox1;Gnb4;Phex;Anxa5;Tfpi2;Ppp4c;Dusp5;Dyrk2;Fn1;Ehd1;Serping1;S100a13;Grb2;C2;Notch4;Kynu;Lap3;Xpnpep1;Plaur;Irf7;Scg3;Col4a2;Gnb2;F8,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_APOPTOSIS,0.62698159976566659,2.2373246937164821,0,0,0,72/161,11.51%,Timp1;Hspb1;Timp2;Casp8;Lgals3;Casp1;Tspo;Mcl1;Ifngr1;Sat1;Cd44;Dap;Atf3;Cd14;Gpx1;Gch1;Ppt1;Plat;Emp1;Top2a;Hmox1;Tnfrsf12a;Bcl2l11;Casp3;Casp4;Birc3;Pmaip1;Cflar;Ccnd1;Casp7;Casp6;Rnasel;Jun;Txnip;Cdk2;Timp3;Etf1;Gpx3;Cd38;Dpyd;Irf1;Anxa1;Clu;Hgf;Mmp2;Igf2r;Cav1;Bax;Ifitm3;Gadd45a;Rela;Bgn;Lmna;Tap1;Tgfb2;Bcl10;Gna15;Fas;Lum;Brca1;Ctnnb1;Hmgb2;Ddit3;Dnajc3;Sqstm1;Il1a;Nedd9;Psen2;Btg3;Bmf;Ier3;Ccnd2,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_IL2_STAT5_SIGNALING,0.60259721076620965,2.200455464635759,0,0,0,81/199,14.14%,Cst7;Ctsz;Cd48;Irf8;Gpr65;Tlr7;Capg;Plin2;Spp1;Hk2;Anxa4;Cd86;Tnfrsf1b;Dhrs3;Ifngr1;P2rx4;Cd44;Smpdl3a;Cyfip1;Itih5;Il10ra;Emp1;Itga6;Nrp1;Rnh1;Syngr2;Casp3;Cxcl10;Ckap4;Ecm1;Serpinb6a;S100a1;Nfkbiz;Lrig1;Gsto1;Slc39a8;Csf1;Galm;Myo1c;Klf6;Pnp;Plscr1;Map3k8;Tgm2;Furin;Igf2r;Pim1;Mapkapk2;Capn3;Fgl2;Prkch;Ifitm3;Myo1e;Bhlhe40;Gbp3;Ahr;Maff;Glipr2;Swap70;Rgs16;Myc;Batf3;Ahnak;Pth1r;Il4ra;Twsg1;Col6a1;Ahcyl;Il3ra;Ager;P4ha1;Ccnd2;Rhoh;Wls;Itgav;Snx9;Cd81;Flt3l;Lif;Socs2;Ptger2,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_UP,0.59418269503995913,2.1698274839544354,0,0,0,62/197,7.49%,C3ar1;Laptm5;Itgb2;Fcer1g;Irf8;Gpnmb;Ctss;Spp1;Mafb;Ikzf1;Clec4a3;Il2rg;Galnt3;Dock2;Dusp6;Lcp1;Plau;Tmem176b;Tnfrsf1b;Psmb8;F13a1;Adam8;Csf2ra;Adam17;Lat2;Plat;Il10ra;Fuca1;Emp1;Tnfaip3;Ly96;Nrp1;Tmem176a;Cd37;St6gal1;Vwa5a;Birc3;Cxcl10;Tor1aip2;Arg1;Il1rl2;Kcnn4;Map3k1;Cxcr4;Tmem100;Spon1;Angptl4;Sox9;Fbxo4;Cmklr1;Prdm1;Inhba;Usp12;Hbegf;Il33;Prrx1;Il7r;Cfh;Gadd45g;Apod;Gfpt2;Mmp11,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_P53_PATHWAY,0.5491178125258499,2.0139499830833518,0,0,0,74/200,11.76%,Ctsd;Ifi30;Casp1;Plxnb2;Mapkapk3;Cebpa;Rap2b;Tm4sf1;Sat1;Atf3;Zfp36l1;S100a4;Tcn2;Apaf1;Ninj1;Irag2;Dram1;Vamp8;Tax1bp3;Rb1;Fuca1;Hmox1;Stom;Vwa5a;Rack1;Sdc1;S100a10;Rps27l;St14;Sec61a1;Mknk2;Jun;Txnip;Procr;Gm2a;Def6;Klk8;Rps12;Fos;Btg1;Clca2;Hbegf;Rrad;Dcxr;Ccng1;Abhd4;Tgfb1;Bax;Ada;Rpl18;Gadd45a;Pcna;Notch1;Ier5;Pvt1;Tap1;Irak1;Rgs16;Slc3a2;Trafd1;Fas;Traf4;Tnni1;Ddit3;Il1a;Bak1;Rhbdf2;Sp1;Ier3;Rpl36;Mxd4;Ccnd2;H1f2;Cdkn2b,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_G2M_CHECKPOINT,0.55131248621810147,2.0038746868004642,0,0,0,86/193,16.18%,Mcm3;Marcks;Cdk1;Cdkn2c;Sap30;Cks1b;Dbf4;Top2a;Nusap1;Hif1a;Bub1;Pbk;Cdk4;Cenpa;Mcm5;Birc5;Mcm6;Rbl1;Cdc20;Ezh2;Smad3;Ccnd1;Ccna2;Cenpe;Hmmr;Kpnb1;Bcl3;Smc4;Slc7a5;Cks2;Kif2c;Ss18;Ccnb2;Mcm2;Kif20b;Tmpo;Smc2;Fbxo5;Espl1;Cenpf;Ube2c;Tfdp1;Prc1;Mad2l1;Jpt1;Kif11;Mki67;Tgfb1;Cdkn3;Tacc3;Notch2;Incenp;Stil;Kif23;Lmnb1;Kif4;Myc;Knl1;Ddx39a;Nek2;Ttk;Plk4;Aurkb;Atrx;Gins2;Plk1;Aurka;Hoxc10;Tpx2;H2az1;Hnrnpu;Ndc80;Rad54l;Exo1;Kif22;Gspt1;Rad23b;Cdc6;Pafah1b1;Mapk14;Dmd;Tle3;Nsd2;Map3k20;Cdc25b;Nasp,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.47831434698142195,-1.9991603626820538,0,0,0,101/191,20.40%,Mrpl35;Got2;Atp1b1;Mgst3;Idh3a;Ogdh;Ndufa5;Dlat;Ndufb5;Uqcr10;Cox11;Ndufv1;Mdh1;Atp5f1b;Ndufa4;Atp5pb;Cox5a;Ndufb3;Idh3b;Cyc1;Mrps12;Atp5mc1;Timm9;Ndufs7;Vdac1;Timm17a;Aco2;Slc25a4;Pdp1;Ldhb;Immt;Iscu;Ndufa9;Cox10;Rhot2;Ndufs2;Atp5f1a;Sdha;Lrpprc;Suclg1;Slc25a12;Slc25a11;Atp5pd;Atp5me;Uqcrc2;Cs;Ndufs8;Cox7a2;Cox7c;Cox4i1;Ndufa8;Uqcrc1;Ndufb2;Timm10;Ndufs1;Ndufs4;Ndufs6;Cox17;Ndufa3;Atp6v1d;Cox6c;Atp5pf;Cox5b;Mdh2;Ndufc1;Atp5po;Sucla2;Atp6v1c1;Atp5f1d;Vdac3;Gpi1;Cox6a1;Atp5mc3;Timm8b;Pmpca;Hccs;Ndufs3;Fh1;Ndufb7;Surf1;Ndufa6;Uqcrfs1;Ndufc2;Mrpl15;Mrpl34;Uqcrh;Atp5mf;Mtx2;Cox6b1;Acat1;Ndufv2;Mrps22;Abcb7;Mrps11;Ndufab1;Pdhb;Dld;Maob;Pdhx;Pdha1;Rhot1,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_TGF_BETA_SIGNALING,0.64287848478016729,1.9776096368202636,0,0,0,29/53,14.11%,Tgfbr1;Ski;Tgif1;Smad3;Serpine1;Pmepa1;Rab31;Id3;Wwtr1;Junb;Hdac1;Tjp1;Furin;Id1;Ube2d3;Tgfb1;Skil;Bcar3;Ifngr2;Thbs1;Id2;Ctnnb1;Bmpr1a;Smad6;Rhoa;Smad1;Ppp1ca;Klf10;Acvr1,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_HYPOXIA,0.53307912188445183,1.9422118633326872,0,3.0468318365489825e-05,0.00040000000000000002,92/198,17.00%,Hexa;Plin2;Hk2;Gcnt2;Fosl2;Sap30;Atf3;S100a4;Lxn;Ccn1;Tnfaip3;Myh9;Hmox1;Tes;Pgm2;Ampd3;Anxa2;Pdk1;Ldha;Tpd52;Serpine1;Casp6;Map3k1;Cxcr4;Tgfbi;Jun;Klf6;Atp7a;Zfp36;Angptl4;Tgm2;Fos;Btg1;Ncan;Ndst1;F3;Pim1;Cav1;Lox;Kdelr3;Bhlhe40;Bgn;Slc6a6;Klhl24;Stbd1;Pdgfb;Sdc4;Ccn5;Col5a1;Hdlbp;Maff;Sdc3;Hk1;Nagk;Cavin3;Galk1;Ddit3;Cavin1;Sdc2;Tpst2;Plac8;Tiparp;Ndst2;Ppp1r3c;Ier3;Slc2a1;P4ha1;Csrp2;Ets1;Tmem45a;Dcn;Rbpj;Mt1;Xpnpep1;Plaur;Gpc1;Ero1a;Scarb1;Wsb1;Aldoc;Ackr3;Ccng2;Kdm3a;Egfr;Foxo3;Srpx;Pfkfb3;Ccn2;Tgfb3;Dusp1;Cdkn1a;Cp,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_E2F_TARGETS,0.52583312146803463,1.9188620084358874,0,4.3014096515985632e-05,0.00059999999999999995,81/199,14.99%,Mcm3;Cdk1;Cdkn2c;Cks1b;Spc25;Top2a;Cdk4;Mcm5;Cdca3;Rrm2;Tubb5;Birc5;Mcm6;Cdc20;Ezh2;Cenpe;Hmmr;Smc4;Cks2;Kif2c;Cdca8;Ccnb2;Mcm2;E2f8;Mcm7;Ak2;Tcf19;Tmpo;Espl1;Atad2;Trip13;Tk1;Anp32e;Asf1b;Mad2l1;Jpt1;Rad51ap1;Mki67;Melk;Gins1;Chek2;Pcna;Timeless;Cdkn3;Tacc3;Dek;Lmnb1;Kif4;Myc;Ddx39a;Brca1;Spc24;Bub1b;Hmgb2;Plk4;Prdx4;Shmt1;Aurkb;Depdc1a;Eed;Plk1;Aurka;Diaph3;Nup205;H2az1;Usp1;Ube2t;Nudt21;Dlgap5;Mcm4;Kif18b;Trp53;Rbbp7;Mxd3;Kif22;Gspt1;Hells;Lig1;Nap1l1;Ubr7;Pole4,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_ANGIOGENESIS,0.66534159701578144,1.8893631993137137,0,8.1248848974639523e-05,0.0011999999999999999,19/36,15.59%,Lpl;Timp1;Spp1;Vcan;S100a4;Nrp1;Pf4;Olr1;Col3a1;Lrpap1;Postn;Col5a2;Lum;Fstl1;Ccnd2;Itgav;Apoh;Tnfrsf21;Jag1,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_XENOBIOTIC_METABOLISM,0.50505149053576193,1.8486025824474825,0,0.00017960271878604528,0.0028,62/195,14.90%,Irf8;Apoe;Pros1;Abcc3;Dhrs1;Tmem176b;Gcnt2;Tnfrsf1a;Xdh;Papss2;Ninj1;Gch1;Cndp2;Hmox1;Cd36;Il1r1;Man1a;Pgd;Igf1;Ptgr1;Blvrb;Arg1;Serpine1;Gsto1;Casp6;Sertad1;Comt;Ugdh;Ech1;Dcxr;Slc12a4;Acp2;Ssr3;Cyp2j6;Nmt1;Igfbp4;Slc6a6;Tgfb2;Csad;Fas;Id2;Pycr1;Pdlim5;Slc46a3;Npc1;Nqo1;Ahcyl;Idh1;Aldh2;Gstm4;Crot;Ddah2;Adh5;Kynu;Acox1;Fmo1;Fbln1;Tmbim6;Psmb10;Cyp4f14;Aqp9;Shmt2,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_MITOTIC_SPINDLE,0.4719212145775622,1.7257313765928408,0,0.0010237354970804582,0.016799999999999999,79/198,15.61%,Marcks;Dock2;Palld;Cdk1;Arhgef7;Top2a;Myh9;Nusap1;Ect2;Bcl2l11;Bub1;Epb41l2;Myo9b;Pxn;Birc5;Net1;Cenpe;Flna;Wasf2;Ezr;Akap13;Smc4;Kif2c;Clip1;Mapre1;Synpo;Ccnb2;Plekhg2;Kif20b;Fbxo5;Espl1;Cenpf;Fgd4;Abi1;Septin9;Prc1;Arap3;Ophn1;Kif11;Myo1e;Cttn;Notch2;Arf6;Incenp;Kif23;Farp1;Vcl;Lmnb1;Ssh2;Kif4;Nek2;Itsn1;Ttk;Actn4;Pdlim5;Nedd9;Plk1;Aurka;Tpx2;Cep192;Nin;Prex1;Pkd2;Csnk1d;Dlgap5;Sun2;Fgd6;Arhgap4;Ndc80;Ppp4r2;Arhgdia;Rasa1;Capzb;Kif22;Cdc42ep4;Map3k11;Pafah1b1;Lats1;Arhgap29,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_PROTEIN_SECRETION,0.50441095675206638,1.6795594017885993,0.0016953941791466515,0.0020892561164907305,0.035799999999999998,36/93,16.81%,Abca1;Ctsc;Lamp2;Gla;Galc;Ppt1;Adam10;Cln5;Cav2;Snap23;Tpd52;Atp7a;Tmed10;Rps6ka3;Ap3s1;Lman1;Anp32e;Igf2r;Sec24d;M6pr;Arfip1;Ykt6;Tmx1;Sec22b;Ap3b1;Cltc;Arfgap3;Yipf6;Sspn;Snx2;Stx7;Copb1;Mapk1;Vps4b;Egfr;Vamp3,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.46947550926117831,1.5897354091309943,0.0019892014776925265,0.0058055995721878794,0.099400000000000002,44/105,17.31%,Sla;Il2rg;Tnfrsf1a;Cdk1;Rps6ka1;Myd88;Itpr2;Pdk1;Cdk4;Ripk1;Atf1;Cxcr4;Mknk2;Cdk2;Rps6ka3;Pfn1;Arpc3;Dapp1;Ralb;Pik3r3;Ube2d3;Irak4;Actr3;Rac1;Ppp2r1b;Ddit3;Sqstm1;Slc2a1;Calr;Grb2;Map2k3;Arhgdia;Ppp1ca;Cltc;Actr2;Eif4e;Cfl1;Mknk1;Mapk1;Egfr;Lck;Trib3;Cdkn1a;Dusp3,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_MYOGENESIS,0.4312186398680436,1.5681002806621789,0.00051334702258726901,0.0074713615470157662,0.13200000000000001,63/198,16.87%,Mylk;Itgb5;Fgf2;Plxnb2;Cnn3;Mef2c;Rb1;Myh9;Cd36;Tagln;Lsp1;Syngr2;Igf1;Itgb1;Sparc;Mef2a;Myo1c;Wwtr1;Gpx3;Fxyd1;Hbegf;Slc6a8;Col3a1;Clu;Igfbp7;Tgfb1;Sirt2;Apod;Bhlhe40;Svil;Notch1;Adam12;Col6a2;Chrnb1;Tnni1;Cox7a1;Nqo1;Dmpk;Hspb8;Psen2;Col6a3;Lama2;Speg;Ppp1r3c;Sorbs1;Pdlim7;Mras;Smtn;Itga7;Col15a1;Sspn;Sgca;Ifrd1;Col4a2;Hspb2;Aebp1;Dmd;Sorbs3;Ocel1;Col1a1;Ctf1;Cdkn1a;Ptp4a3,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.42621263692192635,-1.5586103100829851,0.0044585987261146496,0.010935731546908935,0.056000000000000001,24/71,4.37%,Hmgcs1;Fdft1;Lss;Ldlr;Idi1;Acss2;Hmgcr;Mvd;Dhcr7;Sqle;Fdps;Stard4;Sc5d;Cyp51;Nsdhl;Gnai1;Hsd17b7;Tm7sf2;Acat2;Atxn2;Pmvk;Mvk;Srebf2;Tmem97,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_APICAL_JUNCTION,0.42407304080515179,1.5482619314746979,0,0.0090592466606723068,0.16400000000000001,66/199,16.52%,Fyb1;Ptprc;Vcan;Skap2;Cd86;Sirpa;B4galt1;Rac2;Vcam1;Tspan4;Myh9;Adam9;Cd34;Msn;Icam1;Itgb1;Epb41l2;Syk;Gnai2;Actn1;Inppl1;Arpc2;Lima1;Cnn2;Tgfbi;Vasp;Pfn1;Nfasc;Bmp1;Tjp1;Mpzl1;Flnc;Col16a1;Mmp2;Pik3r3;Rsu1;Thbs3;Cd274;Hadh;Cap1;Rras;Vcl;Vwf;Sdc3;Fbn1;Actn4;Ldlrap1;Col9a1;Myl9;Speg;Ctnna1;Mdk;Nrtn;Rasa1;Cd276;Tial1;Nectin3;Cercam;Adamts5;Mapk14;Tnfrsf11b;Arhgef6;Map3k20;Zyx;Egfr;Sorbs3,22007,1553
GSE47681,injury_d7_vs_uninjured,endpoint,HALLMARK_ANDROGEN_RESPONSE,0.45817759982999429,1.534280822966666,0.0062305295950155761,0.010178855799542839,0.187,38/95,15.29%,Iqgap2;Hpgd;B2m;Mertk;Sat1;Ptk2b;Tnfaip8;B4galt1;Cdk6;Abcc4;Maf;Actn1;Tpd52;Ccnd1;Pmepa1;Gnai3;Rps6ka3;Dbi;Lman1;Sec24d;Adamts1;Fkbp5;Steap4;Sgk1;Elk4;Pdlim5;Aldh1a3;Tmem50a;Ncoa4;Selenop;Itgav;Abhd2;Ell2;Krt8;Ube2i;Zmiz1;Ccnd3;Sord,22007,1553
