dataset,contrast_id,effect_type,term,es,nes,nominal_p,fdr,fwer_p,tag_fraction,gene_fraction,leading_edge_genes,n_ranked_genes,n_exact_tied_genes_before_deterministic_break
GSE304399,change_d7_minus_d1,temporal_delta,HALLMARK_UV_RESPONSE_UP,0.2406168257113991,0.8871363803008325,0.7031802120141343,0.8498033040206191,1.0,26/138,15.89%,Prkcd;Bcl2l11;Icam1;Lyn;Car2;Tst;Creg1;Ephx1;Tyro3;Cdkn1c;Parp2;Atf3;Nat2;Alas1;Cdk2;Atp6v1c1;Gpx3;Cebpg;Irf1;Ccnd3;Abcb1a;Rhob;Bid;Cnp;Cyb5r1;Cdo1,18258,0
GSE304399,change_d7_minus_d1,temporal_delta,HALLMARK_SPERMATOGENESIS,-0.2090228718305775,-0.8870197651730949,0.7338551859099804,0.7515840172079212,0.9987997599519904,26/94,20.30%,Clvs1;Pgs1;Scg3;Phkg2;Nos1;Lpin1;Adam2;Adcyap1;Clpb;Hspa4l;Prkar2a;Dmc1;Grm8;Nf2;Rfc4;Zc2hc1c;Cftr;Npy5r;Mtor;Mast2;Gad1;Psmg1;Ide;Scg5;Ift88;Dcc,18258,0
GSE304399,change_d7_minus_d1,temporal_delta,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.273203265439284,0.863749405879298,0.6816791770920211,0.8713724568334685,1.0,9/47,13.02%,Fes;Lsp1;Hhex;Mbp;Cat;Mgst1;Hmox2;Gpx3;Prdx4,18258,0
GSE304399,change_d7_minus_d1,temporal_delta,HALLMARK_PROTEIN_SECRETION,0.23799128979228318,0.8394245453457392,0.7605633802816901,0.8913222936278556,1.0,24/91,28.12%,Abca1;Galc;Stx7;Vps4b;Tpd52;Cln5;Gla;Sspn;Rab22a;Ctsc;Arfip1;Scrn1;Snx2;Rab14;Bet1;Ykt6;Stx16;Cltc;Vamp3;Tsg101;Cog2;Rab9;Stam;Atp7a,18258,0
GSE304399,change_d7_minus_d1,temporal_delta,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.21757884824186075,0.8312159990968071,0.8271548783261314,0.8773395615478529,1.0,76/180,42.74%,Tcirg1;Idh1;Cpt1a;Mtrf1;Alas1;Acadm;Echs1;Atp6v1c1;Bckdha;Casp7;Hadha;Acaa2;Hadhb;Cyb5a;Aldh6a1;Decr1;Htra2;Bdh2;Fdx1;Phyh;Cox17;Cox15;Ech1;Dld;Vdac2;Sdhc;Sdhd;Prdx3;Maob;Mrpl34;Hsd17b10;Mgst3;Mpc1;Timm8b;Hccs;Retsat;Eci1;Cox11;Ndufb3;Slc25a20;Mrpl11;Atp6v1g1;Grpel1;Etfb;Atp6v1e1;Cox7a2l;Etfa;Vdac3;Gpx4;Mrps12;Mrps30;Ndufa1;Ndufa6;Uqcr10;Etfdh;Iscu;Rhot1;Nnt;Ndufs6;Uqcrh;Ndufc1;Lrpprc;Oxa1l;Pdhx;Atp6v1f;Ndufa2;Uqcrfs1;Cox7c;Ndufs8;Slc25a11;Uqcr11;Ndufab1;Mrpl35;Nqo2;Surf1;Mtx2,18258,0
GSE304399,change_d7_minus_d1,temporal_delta,HALLMARK_E2F_TARGETS,0.19111065336905386,0.7334694489448542,0.9623908663532572,0.9920651907761694,1.0,60/192,33.19%,Ccp110;Chek2;Cdk1;Cdkn3;Ezh2;Rad50;Cdkn1b;Gins4;Tacc3;Cdc20;Rfc1;Prdx4;Pole4;Smc4;Diaph3;Shmt1;Mlh1;Ube2t;Plk1;Spc24;Rpa3;Asf1a;Espl1;Mms22l;Pttg1;Luc7l3;Brca2;Depdc1a;Rad51ap1;Prkdc;Dek;Cdca3;Hmgb2;Cdkn2c;Mcm7;Dlgap5;Eed;Cdca8;Tk1;Cenpm;Dscc1;Tmpo;E2f8;Rfc3;Wee1;Hmgb3;Spc25;Nbn;Slbp;Mcm3;Orc6;Pop7;Stmn1;Atad2;Rrm2;Rad1;Nup205;Gins3;Cks2;Racgap1,18258,0
GSE304399,change_d7_minus_d1,temporal_delta,HALLMARK_G2M_CHECKPOINT,0.1808782273094294,0.6907374849346212,0.9868599909379248,0.9952658049790329,1.0,39/186,23.39%,Marcks;Cenpa;Tgfb1;Notch2;Sap30;Foxn3;Slc12a2;Cdk1;Cdkn3;Ezh2;Cdkn1b;Ss18;Tacc3;Prc1;Hif1a;Dbf4;Cdc20;Ube2c;Ythdc1;Smc4;Rps6ka5;E2f3;Rad54l;Fancc;Plk1;Egf;Wrn;Espl1;Smad3;Pttg1;Knl1;Brca2;Cenpf;Amd1;Abl1;Polq;E2f2;Map3k20;Cdkn2c,18258,0
GSE304399,change_d7_minus_d1,temporal_delta,HALLMARK_DNA_REPAIR,0.13712265113408467,0.510908198588283,1.0,0.99903488411371,1.0,32/145,28.98%,Hcls1;Vps37b;Snapc5;Dguok;Sdcbp;Pold4;Pnp;Cmpk2;Pole4;Ncbp2;Zfp707;Rpa3;Nme3;Polr2d;Ddb2;Gtf2b;Cox17;Ago4;Polr2k;Gtf2h1;Ak1;Supt4a;Upf3b;Polr2a;Mrpl40;Tsg101;Rfc3;Taf9;Rfc5;Tk2;Mpg;Gmpr2,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.7312286377035756,3.094291155447524,0.0,0.0,0.0,86/178,7.92%,Trib1;Bcl3;Cd44;Gadd45a;Tap1;Atf3;Ehd1;Bcl6;Klf6;Fosl2;Socs3;Clcf1;Cebpd;Gch1;Zfp36;Tlr2;Fosl1;B4galt1;Map2k3;Ccnd1;Jag1;Tnfaip8;Plaur;Jun;Tgif1;Tnf;Inhba;Fos;Csf1;Serpine1;Il6st;Dusp5;Ptgs2;Smad3;Serpinb8;Abca1;Irf1;Il7r;Olr1;Egr1;Junb;Ptx3;Cxcl10;Cebpb;Sphk1;Irs2;Sdc4;Kdm6b;Tnc;Ier2;Mcl1;Tnfaip2;Plau;Bcl2a1d;Zc3h12a;Myc;Klf2;Il1b;Spsb1;Gadd45b;Ccn1;Ifih1;Nfe2l2;B4galt5;Ldlr;Hbegf;Cdkn1a;Nfil3;Btg3;Cflar;Bhlhe40;Tiparp;Plek;Klf4;Tnip2;Map3k8;Maff;Ccnl1;Stat5a;Rcan1;Per1;Sgk1;Rnf19b;Id2;Birc3;Tnfsf9,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.724451295755313,3.033233067438296,0.0,0.0,0.0,86/166,10.23%,Il4ra;Stat3;Mvp;Nlrc5;Tap1;Irf9;Ifi30;Usp18;Socs3;Gch1;Ccl7;Bst2;Ptpn6;Helz2;Irf7;Isg15;Ifi44;Ifi35;Fcgr1;Cd274;Gbp3;Stat2;Slamf7;Rsad2;Trim25;Dhx58;Pim1;Ifit3;Cmklr1;Ptgs2;Fgl2;Stat1;Cd74;Zbp1;Irf1;H2-Aa;Ddx60;Arid5b;Herc6;Oasl1;Cxcl10;Ifnar2;Ifitm3;Oas2;Psmb9;Rnf213;Casp4;Parp14;Vamp8;Casp8;Tnfaip2;Ptpn1;Sp110;Itgb7;Fas;Ifih1;Casp1;Znfx1;Cdkn1a;B2m;Trim14;Eif2ak2;Samd9l;Lgals3bp;Tapbp;Irf8;Irf5;Ifitm2;Psmb8;Rnf31;Vamp5;Ripk1;Plscr1;Lcp2;Jak2;Ube2l6;Bpgm;Ptpn2;Parp12;Pml;Nmi;Il7;Cd40;Icam1;Nfkbia;Ogfr,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.7873640540550507,3.002269398032103,0.0,0.0,0.0,52/86,10.82%,Il4ra;Tap1;Irf9;Ifi30;Usp18;Bst2;Helz2;Irf7;Oas1a;Isg15;Ifi44;Ifi35;Gbp3;Stat2;Rsad2;Trim25;Dhx58;Csf1;Ifit3;Parp9;Cd74;Irf1;Ddx60;Herc6;Oasl1;Cxcl10;Ifitm3;Psmb9;Parp14;Casp8;Sp110;Ifih1;Tent5a;Casp1;B2m;Trim14;Eif2ak2;Samd9l;Lgals3bp;Ifitm2;Psmb8;Rnf31;Plscr1;Ube2l6;Parp12;Trim12c;Ifitm1;Nmi;Il7;Ogfr;Sell;Ifit2,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.7884388505292258,2.90104344619311,0.0,0.0,0.0,46/73,9.50%,Hmox1;Il4ra;Stat3;Cd44;Ltbr;Cd36;Ccr1;Tgfb1;Irf9;Socs3;Il17ra;Il10rb;Ccl7;Tlr2;Tnfrsf1a;Tnfrsf12a;Stat2;Jun;Pim1;Tnf;Csf1;Il6st;Osmr;Stat1;Irf1;Tnfrsf1b;Cxcl10;Pik3r5;Ptpn1;Fas;Il1r1;Il1b;Il13ra1;Il2rg;Acvrl1;Csf2ra;Il18r1;Pf4;Map3k8;Cd9;Ptpn2;Grb2;Il3ra;Il7;Tyk2;Cd14,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_ALLOGRAFT_REJECTION,0.7031753601615486,2.8719897406376504,0.0,0.0,0.0,74/143,14.09%,Ccr2;Il4ra;Bcl3;Tap1;Srgn;Stab1;Itgb2;Ccr1;Fgr;Fcgr2b;Capg;Tgfb1;Elf4;Ccl7;Tlr2;Spi1;Ccr5;Ptpn6;Flna;Ncf4;Irf7;Timp1;Tlr1;Tnf;Inhba;Csf1;Hcls1;Stat1;Cd74;H2-Aa;Ifnar2;Gpr65;Gcnt1;Tap2;Il18rap;Ly86;Csk;Fas;Il1b;Ctss;Il2rg;Ptprc;Bcat1;Cfp;B2m;Tpd52;Pf4;Was;Eif3a;Tapbp;Irf8;Lyn;Socs5;Lcp2;Jak2;Rps9;Itgal;Il7;Cd40;Icam1;Tlr6;Npm1;Tgfb2;Nlrp3;Cartpt;H2-DMb2;Ube2n;Ccl5;Brca1;Klrd1;Abce1;Eif3j1;Ltb;Map4k1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_INFLAMMATORY_RESPONSE,0.6503589445581179,2.7138954115087928,0.0,0.0,0.0,73/163,11.92%,Il4ra;C3ar1;Msr1;Stab1;Adgre1;Klf6;Itga5;Cd48;Gch1;Ccl7;Tlr2;Bst2;Clec5a;Irf7;Ptafr;Cybb;Timp1;Pdpn;Plaur;Emp3;Tlr1;Inhba;Csf1;Pvr;Osm;Serpine1;Cmklr1;Osmr;Abca1;Irf1;Tnfrsf1b;Il7r;Olr1;Cxcl10;Sphk1;Pik3r5;Has2;Slc7a1;Il18rap;Axl;Myc;Il1r1;Il1b;Chst2;Ldlr;Met;Hbegf;Cdkn1a;Ptger2;Eif2ak2;Il18r1;Tapbp;Mmp14;Lyn;Atp2a2;Rgs1;Lcp2;Slc28a2;P2rx4;Hpn;Tnfsf9;Sgms2;Ifitm1;Nmi;Tacr3;Cd14;Cd40;Icam1;Nfkbia;Sell;Nlrp3;Ccl5;Npffr2,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_KRAS_SIGNALING_UP,0.6151066041150756,2.601180815860379,0.0,0.0,0.0,56/176,8.28%,Spp1;F13a1;Trib1;Gpnmb;Emp1;C3ar1;Arg1;Adam8;Kcnn4;Itgb2;Spry2;Vwa5a;Etv4;Plaur;Dock2;Il33;Mafb;Inhba;Aldh1a3;Btc;Etv5;Cmklr1;Ptgs2;Fcer1g;Cxcr4;Gadd45g;Tnfrsf1b;Il7r;Akt2;Dusp6;Cxcl10;Ngf;Apod;Lat2;Laptm5;Angptl4;Plau;Lcp1;Il1b;Ctss;Il2rg;Tlr8;Hbegf;Csf2ra;Ly96;Irf8;Psmb8;Akap12;Klf4;Clec4a3;Cab39l;Bpgm;Id2;Map3k1;Birc3;Ikzf1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_IL2_STAT5_SIGNALING,0.608835614580701,2.5657699079225718,0.0,0.0,0.0,65/179,11.76%,Spp1;Il4ra;Emp1;Cd44;Tgm2;Klf6;Ecm1;Cd48;Capg;Plin2;Ahnak;Nfkbiz;Tnfsf11;Etv4;Gbp3;Pim1;Csf1;Anxa4;Batf;Fgl2;Tnfrsf1b;Slc1a5;Cxcl10;Furin;Gpr65;Myo1c;Ifitm3;Mapkapk2;Dhrs3;Spry4;Ctsz;Prkch;Myc;Gadd45b;Bcl2l1;Itgav;Lrrc8c;Socs2;Igf1r;Nfil3;Ptger2;Bhlhe40;Il18r1;Irf8;Map3k8;Maff;Nop2;Plscr1;Glipr2;P2rx4;Plec;Hk2;Xbp1;Il3ra;Tlr7;Spred2;Myo1e;Uck2;Ikzf4;Sell;Cdc6;Rnh1;Rhoh;Map6;Adam19,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.606098787008428,2.562862305340933,0.0,0.0,0.0,56/177,9.75%,Tgfbi;Fn1;Spp1;Cd44;Gadd45a;Tgm2;Bmp1;Vim;Thbs1;Dab2;Itga5;Ecm1;Capg;Tgfb1;Sdc1;Tpm4;Tnfrsf12a;Flna;Lgals1;Timp1;Anpep;Plaur;Emp3;Jun;Bdnf;Inhba;Pvr;Pdlim4;Serpine1;Col5a3;Ptx3;Col7a1;Sdc4;Slc6a8;Tnc;Col16a1;Fas;Crlf1;Lamc2;Gadd45b;Itgav;Ccn1;Mylk;Fbln2;Mmp14;Adam12;Calu;Basp1;Id2;Itgb5;Copa;Postn;Fap;Wipf1;Fgf2;Col1a2,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_APOPTOSIS,0.6084112144799632,2.505092692664553,0.0,0.0,0.0,58/144,14.84%,Hmox1;Emp1;Cd44;Lgals3;Gadd45a;Tap1;Atf3;Anxa1;Gch1;Ddit3;Ccnd1;Tnfrsf12a;Timp1;Jun;Tnf;Hspb1;Tspo;Hmgb2;Bik;Irf1;Lmna;Ifitm3;Casp4;Mcl1;Casp8;Cdk2;Fas;Bcl2l2;Il1b;Gadd45b;Bcl2l1;Top2a;Casp1;Cdkn1a;Btg3;Bid;Cflar;Dnajc3;Dap;Hgf;Etf1;Plcb2;Birc3;Cd14;Gsn;Gsr;Gpx1;Pea15a;Tgfb2;Ier3;Brca1;Il1a;Dffa;Sc5d;Casp3;Rara;Ctnnb1;Ppp2r5b,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_MTORC1_SIGNALING,0.5760219570197374,2.457548158582423,0.0,0.0,0.0,85/190,19.47%,Add3;Itgb2;Ctsc;Ifi30;Ddit3;Map2k3;Txnrd1;Canx;Hspa5;Ldha;Edem1;Fgl2;Cxcr4;G6pdx;Hsp90b1;Sla;Slc1a5;Adipor2;Slc6a6;Rrm2;Sdf2l1;Coro1a;Ssr1;Bcat1;Cfp;Ldlr;Tes;Cdkn1a;Nfil3;Acaca;Bhlhe40;Mcm2;Rab1a;Uso1;Atp2a2;Sqle;Etf1;Cd9;Calr;Ifrd1;Nupr1;Rpn1;Serp1;Acly;Cct6a;Hk2;Bub1;Xbp1;Shmt2;Sec11a;Lgmn;Slc7a5;Gla;Eef1e1;Stip1;Skap2;Gsr;Actr3;Slc7a11;Cyb5b;Hspa4;Ube2d3;Hmgcr;Serpinh1;Aurka;Actr2;Rit1;Psmd13;Sc5d;Hspd1;Insig1;Glrx;Egln3;Srd5a1;Me1;Dhcr24;Stard4;Slc2a1;Nampt;Uchl5;Trib3;Mllt11;Cdc25a;Ccng1;Hmbs,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_COMPLEMENT,0.5803536271172453,2.4141462668167297,0.0,0.0,0.0,64/161,14.73%,Fn1;F10;F7;Lgals3;Ehd1;Ctsc;Cd36;Irf7;Itgam;Timp1;Ctsd;Plaur;Hspa5;Pim1;Lamp2;Serpine1;Dusp5;Fcer1g;Adam9;Mmp8;Irf1;Dusp6;Olr1;Cebpb;Pik3r5;Psmb9;Casp4;Ctsb;Ctss;Ctsh;Casp1;Hspa1a;Pfn1;Was;Plek;Mmp14;Lyn;Msrb1;Maff;Rnf4;Plscr1;Gmfb;Lcp2;Jak2;Klkb1;Prkcd;Ctsl;Grb2;Stx4a;Brpf3;Lgmn;Rabif;Pdgfb;Xpnpep1;Ccl5;Mmp12;Anxa5;Gpd2;Dock9;Lrp1;Irf2;Casp3;Tnfaip3;Ppp4c,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.6056297491437345,2.364475348655947,0.0,0.0,0.0,45/102,17.04%,Atf3;Bag3;Hspa5;Edem1;Eif4ebp1;Hsp90b1;Cebpb;Hyou1;Atf4;Pdia6;Eif4a1;Aldh18a1;Nfya;Ssr1;Dnajc3;Eif4g1;Ywhaz;Calr;Pdia5;Atp6v0d1;Exosc2;Serp1;Xbp1;Cks1b;Slc30a5;Sec11a;Slc7a5;Eif2ak3;Sdad1;Npm1;Exosc1;Eef2;Cebpg;Eif2s1;Tatdn2;Fus;Eif4e;Sec31a;Khsrp;Shc1;Eif4a2;Nolc1;Rps14;Ern1;Gosr2,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_G2M_CHECKPOINT,0.5553964411480882,2.352336919766529,0.0,0.0,0.0,111/186,26.89%,Bcl3;Tgfb1;Mcm6;Ccnd1;Tle3;E2f1;Smad3;Cdk1;Cdc45;Mcm5;Slc7a1;E2f2;Mcm3;Atf5;Myc;Mki67;G3bp1;Top2a;Kpnb1;Stil;Mcm2;Map3k20;Chek1;Sqle;Smc1a;Mybl2;Birc5;Hmmr;Pml;Kif4;Bub1;Cks1b;Incenp;Kif11;Plk4;Slc7a5;Ttk;Cenpe;Uck2;Mapk14;Kif23;Cenpf;Knl1;Tnpo2;Ncl;Racgap1;Cdc6;Dbf4;Tra2b;Tpx2;Rbl1;Xpo1;Kif20b;Aurka;Snrpd1;Pola2;Tmpo;Pole;Bard1;Aurkb;Jpt1;Kif15;Hif1a;Ccnb2;Syncrip;Smc4;Kif2c;Cenpa;Nolc1;Exo1;Tfdp1;Sap30;Ctcf;Ube2c;Dr1;Hnrnpd;Cdc25a;Nsd2;Marcks;Ccnt1;Prim2;Bub3;Espl1;Ccnf;Kmt5a;Casp8ap2;Cdkn2c;Slc38a1;Nup50;Srsf2;Lmnb1;Hspa8;Ezh2;Cks2;Hnrnpu;Upf1;Ndc80;Rasal2;Tacc3;Prmt5;Rad23b;Nup98;Kif5b;Sfpq;Abl1;Ccna2;Rad21;Cul3;E2f3;Cdc27;Gspt1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_HYPOXIA,0.543471881720983,2.309622330803049,0.0,0.0,0.0,58/181,12.80%,Tgfbi;Hmox1;Anxa2;Tgm2;Atf3;Gcnt2;Ndst1;Klf6;Fosl2;Plin2;S100a4;Zfp36;Ddit3;Plaur;Hspa5;Jun;Ldha;Pim1;Fos;Serpine1;Myh9;Cxcr4;Irs2;Sdc4;Slc6a6;Lalba;Angptl4;Pgm2;Mt1;Ccn1;Chst2;Tes;Cdkn1a;Nfil3;Bhlhe40;Tiparp;Tpd52;Plac8;Akap12;Maff;Atp7a;Noct;Rbpj;Map3k1;Hk2;Hexa;Tgfb3;Ampd3;Hdlbp;Errfi1;Cavin1;Pdgfb;Xpnpep1;Ier3;Sdc3;Pfkfb3;Wsb1;Ids,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_COAGULATION,0.5919385730416339,2.2970525451950365,0.0,0.0,0.0,37/99,9.74%,Fn1;Pros1;F10;Bmp1;Gda;Trf;Thbs1;Anxa1;Timp1;Klk8;Lamp2;Serpine1;Adam9;Mmp8;Dusp6;Olr1;Furin;Wdr1;Arf4;Plau;Ctsb;Sh2b2;Ctsh;Thbd;Pf4;Plek;Vwf;Mmp14;Cd9;Maff;Klkb1;Ctsl;Hpn;Capn2;Lgmn;Gsn;Rabif,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_MYC_TARGETS_V1,0.5297403078027383,2.2361289496192143,0.0,0.0,0.0,117/185,31.56%,Mcm6;Canx;Ldha;Cdc45;Mcm5;Eif4a1;Cdk2;Myc;G3bp1;Eif3b;Hnrnpa3;Kpnb1;Mcm2;Rpl22;Rrm1;Etf1;Rsl1d1;Ifrd1;Sf3a1;Ywhae;Eif4g2;Hnrnpa1;Rplp0;Cnbp;Cct3;Tyms;Sf3b3;Cct4;Psmd1;Rack1;Npm1;Serbp1;Tra2b;Tomm70a;Eif2s1;Xpo1;Ube2e1;Abce1;Snrpd1;Nap1l1;Eif3j1;Eif4e;Uba2;Ddx21;Snrpa;Snrpd3;Pa2g4;Hnrnpc;Syncrip;Hspd1;Nolc1;Lsm2;Trim28;Tfdp1;Rfc4;Pwp1;Srsf3;Ncbp1;Hnrnpd;Psma6;Ran;Eef1b2;Prps2;Got2;Rps6;Psmd8;Pcna;Fbl;Srpk1;Bub3;Eif4h;Tcp1;Rps10;Rps3;Rps2;Ppm1g;Srsf2;Dek;Ilf2;Xpot;Nme1;Psma1;Clns1a;Fam120a;Pcbp1;Hnrnpu;Phb2;Rpl18;Rad23b;Prpf31;Pgk1;Ccna2;Psmd3;Psmc6;Gspt1;Rpl6;Hspe1;Odc1;Cct5;Impdh2;Smarcc1;Hnrnpr;Nop16;Nhp2;Rpl14;Cct7;Psmc4;Mad2l1;Psma2;Cct2;Ppia;Ranbp1;Mcm4;Snrpg;Eif2s2;Hdgf;Hsp90ab1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.6129561731115698,2.2254978090150153,0.0,0.0,0.0,34/68,18.27%,Lpl;Lgals3;Atf3;Tnfrsf12a;Jag1;Plaur;S100a11;Antxr2;Atf5;Ldlr;Gusb;Nfil3;Hsd17b7;Sqle;Cd9;Plscr1;Mvd;Fasn;Lgmn;Chka;Cxcl16;Fabp5;Errfi1;Fdft1;Anxa5;Hmgcr;Stx5a;Sc5d;Ctnnb1;Pcyt2;Acat2;Stard4;Nsdhl;Trib3,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_P53_PATHWAY,0.5145455716297854,2.1990393584151473,0.0,0.0,0.0,62/187,15.28%,Hmox1;Gadd45a;Tap1;Steap3;Atf3;Rhbdf2;Tgfb1;Sdc1;Ifi30;S100a4;Ddit3;S100a10;Sec61a1;Klk8;Ctsd;Pvt1;Vwa5a;Tgfa;Jun;Ralgds;Mapkapk3;Fos;Zfp36l1;Tm4sf1;Epha2;Sphk1;Aen;Rb1;Vamp8;Ada;Fas;Cebpa;Casp1;Hbegf;Cdkn1a;Klf4;Mdm2;Def6;Nupr1;Rnf19b;Notch1;Rap2b;Stom;Tnfsf9;Nhlh2;Slc3a2;Dgka;Rchy1;Plxnb2;Rack1;Rxra;Slc7a11;Ier3;Rps12;Il1a;Dram1;Pom121;Ier5;Trp53;Pidd1;St14;Rad9a,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_MYC_TARGETS_V2,0.6093680976888527,2.156703792464579,0.0,0.0,0.0,25/57,17.11%,Mcm5;Myc;Farsa;Rcl1;Pprc1;Rrp12;Mybbp1a;Nop2;Bysl;Noc4l;Hk2;Ppan;Imp4;Plk4;Npm1;Pes1;Mphosph10;Tbrg4;Map3k6;Grwd1;Pa2g4;Utp20;Hspd1;Nolc1;Tcof1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_ANDROGEN_RESPONSE,0.5625623887547977,2.1330764287663815,0.0,0.0,0.0,34/88,16.11%,B4galt1;Ccnd1;Tnfaip8;Sec24d;Iqgap2;Cdk6;Aldh1a3;Adamts1;Arid5b;Abcc4;Itgav;Ptk2b;B2m;Tpd52;Rrp12;Fkbp5;Akap12;Sgk1;Homer2;Camkk2;Ell2;Zmiz1;Appbp2;Gsr;Rps6ka3;Mertk;Uap1;Hmgcr;Pgm3;Vapa;Dbi;Pa2g4;Ube2i;Insig1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_ANGIOGENESIS,0.6758104239573703,2.09999422386832,0.0003669724770642202,1.4088948628695651e-05,0.0002,9/31,5.48%,Spp1;Lpl;S100a4;Jag1;Timp1;Olr1;Itgav;Thbd;Pf4,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_E2F_TARGETS,0.48122995161086296,2.060552862493663,0.0,5.390554257935727e-05,0.0008,87/192,21.36%,Mcm6;Gins1;Hmgb2;Cdk1;Mcm5;Rrm2;Mcm3;Timeless;Myc;Mki67;Ipo7;Top2a;Cdkn1a;Spc25;Mcm2;Dnmt1;Chek1;Asf1b;Smc1a;Mybl2;Bub1b;E2f8;Birc5;Atad2;Hmmr;Kif4;Cdca3;Cks1b;Melk;Tk1;Plk4;Chek2;Cenpe;Anp32e;Kif18b;Racgap1;Ak2;Tra2b;Dlgap5;Brca1;Eif2s1;Xpo1;Aurka;Hells;Tbrg4;Pola2;Tmpo;Nap1l1;Paics;Pole;Bard1;Aurkb;Jpt1;Trp53;Ube2t;Tcf19;Prps1;Pa2g4;Mms22l;Ccnb2;Syncrip;Pold1;Smc4;Pole4;Kif2c;Nolc1;Dscc1;Ppp1r8;Lyar;Ctcf;Depdc1a;Ssrp1;Trip13;Dclre1b;Hnrnpd;Ran;Nup153;Rbbp7;Nudt21;Cdc25a;Pcna;Prim2;Cdca8;Espl1;Nup107;Rad51ap1;Cdkn2c,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.5208980533594766,2.033776314396861,0.0,6.457434788152175e-05,0.001,50/100,22.00%,Ddit3;Map2k3;Tnfrsf1a;Stat2;E2f1;Cxcr4;Cdk1;Hsp90b1;Sla;Ngf;Cdk2;Ralb;Irak4;Il2rg;Cdkn1a;Acaca;Pfn1;Ripk1;Cab39;Calr;Cab39l;Grb2;Arhgdia;Rps6ka3;Actr3;Prkag1;Myd88;Ube2n;Ube2d3;Actr2;Rit1;Eif4e;Ywhab;Grk2;Traf2;Atf1;Slc2a1;Arpc3;Trib3;Pikfyve;Sfn;Lck;Cltc;Arf1;Rac1;Mapk1;Rptor;Pten;Ppp1ca;Cfl1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_TGF_BETA_SIGNALING,0.5843567329170494,2.0296689918328905,0.0,6.199137396626087e-05,0.001,24/52,16.21%,Thbs1;Tgfb1;Rhoa;Tgif1;Serpine1;Smad3;Junb;Furin;Bcar3;Fkbp1a;Id1;Ncor2;Cdk9;Cdh1;Wwtr1;Id2;Rab31;Smad1;Ski;Ube2d3;Klf10;Ctnnb1;Smurf1;Acvr1,18258,0
GSE304399,injury_d1_vs_uninjured,endpoint,HALLMARK_APICAL_JUNCTION,0.4793925505588538,2.007595900868652,0.0,9.537134456347825e-05,0.0016,60/174,17.67%,Tgfbi;Bmp1;Flnc;Msn;Layn;Nfasc;B4galt1;Arpc2;Cd274;Cldn11;Rac2;Adam9;Myh9;Vasp;Akt2;Ldlrap1;Inppl1;Col16a1;Tspan4;Syk;Ptprc;Lamc2;Cldn14;Pfn1;Nrap;Adam15;Map3k20;Vwf;Zyx;Actb;Cdh1;Cnn2;Mvd;Fscn1;Stx4a;Nf2;Mapk14;Skap2;Icam1;Pcdh1;Ywhah;Jam3;Sirpa;Sdc3;Ctnnd1;Itgb1;Pecam1;Nrtn;Nlgn2;Shc1;Actn4;Gnai2;Tnfrsf11b;Insig1;Vav2;Ctnna1;Itga3;Mapk11;Wnk4;Cap1,18258,0
